dt_coleta,id_municipio,id_uf,uf,estacao,temperatura,umidade,vento,id_poluente,nome_poluente,descricao_poluente,data_hora,indice_qualidade_ar,classificacao,dado_validado
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 21:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 22:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-04 23:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-05 00:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-05 01:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-05 02:00,3.22,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-05 03:00,2.06,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,18,NO₂,Dióxido de Nitrogênio,2025-07-05 04:00,2.06,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 05:00,19.92,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 06:00,19.92,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 07:00,19.92,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 08:00,19.92,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 09:00,19.92,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 10:00,19.92,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 11:00,19.6,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 14:00,18.2,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 15:00,17.44,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 16:00,17.12,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 17:00,17.12,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 18:00,16.92,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 19:00,16.92,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 20:00,16.92,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 21:00,16.92,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 22:00,16.52,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-04 23:00,16.52,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-05 00:00,16.52,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-05 01:00,16.52,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-05 02:00,16.52,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-05 03:00,16.52,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,20,O₃,Ozônio,2025-07-05 04:00,16.52,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 05:00,1.2,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 06:00,1.2,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 07:00,1.2,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 08:00,1.2,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 09:00,1.4,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 10:00,1.4,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 11:00,1.4,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 12:00,22.2,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 13:00,13.0,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 14:00,1.4,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 15:00,1.2,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 16:00,1.2,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 17:00,1.2,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 18:00,1.2,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 19:00,1.2,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 20:00,1.4,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 21:00,1.4,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 22:00,1.4,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-04 23:00,1.4,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-05 00:00,1.6,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-05 01:00,1.4,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-05 02:00,1.4,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-05 03:00,1.4,Boa,True
2025-07-05,2927408,29,BA,botelho,26.0,86.0,1.0,23,SO₂,Dióxido de Enxofre,2025-07-05 04:00,1.4,Boa,True
